timestamp,Codigo,Nome,Grupo_Sinal,N_Total,N_Treino,N_Holdout,N_Lags,Modelo,Parametros,RMSE,MAE,MAPE,Selecionado,Ruido_Branco,LB_Pvalor,Lags_Sig_PACF,Metodo_Lags
20260525_121025,759480101,Recursos vinculados a fundos - FUNCULTURA - PROJETOS DE PRODUTORES CULTURAIS,apenas_positivos,24,20,4,1,ARIMA,"(0,1,0)",2650990.4253461086,2408491.155,59.053121210214535,False,False,0.0077543414342756,[1],pacf
20260525_121025,759480101,Recursos vinculados a fundos - FUNCULTURA - PROJETOS DE PRODUTORES CULTURAIS,apenas_positivos,24,20,4,1,LR,Ridge(alpha=1.0),1859855.236159294,1513624.2100781426,34.0568904823285,False,False,0.0077543414342756,[1],pacf
20260525_121025,759480101,Recursos vinculados a fundos - FUNCULTURA - PROJETOS DE PRODUTORES CULTURAIS,apenas_positivos,24,20,4,1,SVR,"{'C': 100, 'epsilon': 1, 'kernel': 'linear'}",1540957.5403420194,1229587.7904174551,27.727198668460503,True,False,0.0077543414342756,[1],pacf
20260525_121025,759480101,Recursos vinculados a fundos - FUNCULTURA - PROJETOS DE PRODUTORES CULTURAIS,apenas_positivos,24,20,4,1,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.01, 'learning_rate_init': 0.001}",1903029.1741367092,1471007.1591926625,32.50046838513487,False,False,0.0077543414342756,[1],pacf
20260525_121025,759480103,Recursos vinculados a fundos - FUNCULTURA - CUSTEIO E FISCALIZAÇÃO,apenas_positivos,28,23,5,0,,,,,,False,True,0.6257813208963141,[],nenhum
20260525_121025,759520000,Recursos vinculados a fundos - INOVAR-PE,apenas_positivos,29,24,5,0,,,,,,False,True,0.6135751429589051,[],nenhum
20260525_121025,759530000,Recursos vinculados a fundos - FUNPGE,apenas_positivos,30,24,6,0,,,,,,False,True,0.7859996985299345,[],nenhum
20260525_121025,759540000,Recursos vinculados a fundos - FDIMPPE,apenas_positivos,10,7,3,3,ARIMA,"(2,2,1)",110199.15521493784,109642.91333333314,669.430216336022,False,False,0.0259795207044586,[],fallback_heuristico
20260525_121025,759570000,Recursos vinculados a fundos - FUNSEG,apenas_positivos,23,19,4,0,,,,,,False,True,0.315061870964414,[],nenhum
20260525_121025,759590000,Recursos vinculados a fundos - FUNREPOL,apenas_positivos,12,9,3,0,,,,,,False,True,0.0870949090585926,[],nenhum
20260525_121025,761000000,Recursos vinculados ao Fundo de Combate e Erradicação da Pobreza,apenas_positivos,29,24,5,0,,,,,,False,True,0.4425878452254932,[],nenhum
20260525_121025,799161000,"Outras vinculações legais - Ações de Ressocialização, Repressão à Criminalidade e à Violência",positivos_e_negativos,20,16,4,0,,,,,,False,True,0.4188646066023322,[],nenhum
20260525_121025,800000000,Recursos vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário),apenas_positivos,22,18,4,0,,,,,,False,True,0.3938609719253851,[],nenhum
20260525_121025,801000000,Recursos vinculados ao RPPS - Fundo em Repartição (Plano Financeiro),apenas_positivos,30,24,6,7,ARIMA,"(0,2,1)",283507592.4787224,279189334.6015992,123.78301166147789,False,False,0.0389115157640434,[],fallback_heuristico
20260525_121025,801000000,Recursos vinculados ao RPPS - Fundo em Repartição (Plano Financeiro),apenas_positivos,30,24,6,7,LR,Ridge(alpha=1.0),96993551.80663274,81465256.88920027,36.023565290443884,False,False,0.0389115157640434,[],fallback_heuristico
20260525_121025,801000000,Recursos vinculados ao RPPS - Fundo em Repartição (Plano Financeiro),apenas_positivos,30,24,6,7,SVR,"{'C': 10, 'epsilon': 0.1, 'kernel': 'rbf'}",71654381.69254912,53914763.85101875,24.06815604485817,True,False,0.0389115157640434,[],fallback_heuristico
20260525_121025,801000000,Recursos vinculados ao RPPS - Fundo em Repartição (Plano Financeiro),apenas_positivos,30,24,6,7,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.001, 'learning_rate_init': 0.001}",118641165.39370728,100254736.36924398,44.60670048397692,False,False,0.0389115157640434,[],fallback_heuristico
20260525_121025,803000000,Recursos vinculados ao Sistema de Proteção Social dos Militares (SPSM),apenas_positivos,30,24,6,1,ARIMA,"(1,0,0)",13178489.453399597,11264153.241930658,38.64670727705253,False,False,0.0235246741344865,[1],pacf
20260525_121025,803000000,Recursos vinculados ao Sistema de Proteção Social dos Militares (SPSM),apenas_positivos,30,24,6,1,LR,Ridge(alpha=1.0),14581093.80395968,13157075.503443109,45.22551473495304,False,False,0.0235246741344865,[1],pacf
20260525_121025,803000000,Recursos vinculados ao Sistema de Proteção Social dos Militares (SPSM),apenas_positivos,30,24,6,1,SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",9328687.701763442,7148860.277308711,26.730762557827187,False,False,0.0235246741344865,[1],pacf
20260525_121025,803000000,Recursos vinculados ao Sistema de Proteção Social dos Militares (SPSM),apenas_positivos,30,24,6,1,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.001}",9294488.102284648,7272681.2719803,27.6364579156209,True,False,0.0235246741344865,[1],pacf
20260525_121025,501999001,Outros Recursos não Vinculados - TAXA INSCRIÇÃO SELEÇÃO SIMPLIFICADA OU CONCURSO,positivos_e_negativos,17,14,3,4,LR,fixo_sem_cv  n_lags=4,1540006.3672948251,1100566.7812516969,172759.78062269994,False,False,,,
20260525_121025,501999001,Outros Recursos não Vinculados - TAXA INSCRIÇÃO SELEÇÃO SIMPLIFICADA OU CONCURSO,positivos_e_negativos,17,14,3,4,SVR,fixo_sem_cv  n_lags=4,953649.3228234496,777655.2006277476,103217.58540004036,True,False,,,
20260525_121025,501999001,Outros Recursos não Vinculados - TAXA INSCRIÇÃO SELEÇÃO SIMPLIFICADA OU CONCURSO,positivos_e_negativos,17,14,3,4,MLP,fixo_sem_cv  n_lags=4,1309610.1684752216,894552.5419665492,149647.97036828098,False,False,,,
20260525_121025,700005391,Convênio IMPLEMENTAÇÃO DE CENTRAL DE ATENDIMENTO A -,apenas_positivos,15,12,3,4,LR,fixo_sem_cv  n_lags=4,10062.68977569283,9377.415616041793,29.82302319495877,False,False,,,
20260525_121025,700005391,Convênio IMPLEMENTAÇÃO DE CENTRAL DE ATENDIMENTO A -,apenas_positivos,15,12,3,4,SVR,fixo_sem_cv  n_lags=4,10407.427491847076,7902.921352609574,21.912232250100786,False,False,,,
20260525_121025,700005391,Convênio IMPLEMENTAÇÃO DE CENTRAL DE ATENDIMENTO A -,apenas_positivos,15,12,3,4,MLP,fixo_sem_cv  n_lags=4,11260.075583670821,10695.733370584741,36.32633169853886,False,False,,,
20260525_121025,759540000,Recursos vinculados a fundos - FDIMPPE,apenas_positivos,10,7,3,2,LR,fixo_sem_cv  n_lags=2,14131.153132495387,14058.621522193955,83.2249414809486,False,False,,,
20260525_121025,759540000,Recursos vinculados a fundos - FDIMPPE,apenas_positivos,10,7,3,2,SVR,fixo_sem_cv  n_lags=2,13696.64465260772,12968.895225003527,83.21165773489638,True,False,,,
20260525_121025,759540000,Recursos vinculados a fundos - FDIMPPE,apenas_positivos,10,7,3,2,MLP,fixo_sem_cv  n_lags=2,14507.871033763911,14478.362604887376,87.72656498992797,False,False,,,
