Codigo,Nome,Ind_Melhor_Modelo,Ind_RMSE,Ind_MAE,Ind_MAPE,Grupo_Sinal,Cluster_ID,Pooled_Ridge_RMSE,Pooled_Ridge_MAE,Pooled_Ridge_MAPE,Pooled_SVR_RMSE,Pooled_SVR_MAE,Pooled_SVR_MAPE,Pooled_MLP_RMSE,Pooled_MLP_MAE,Pooled_MLP_MAPE,Pooled_Melhor_Modelo,Pooled_Melhor_RMSE,LGBM_Cluster_RMSE,LGBM_Cluster_MAE,LGBM_Cluster_MAPE,N_Treino,N_Holdout,Global_Ridge_RMSE,Global_Ridge_MAE,Global_Ridge_MAPE,Global_RF_RMSE,Global_RF_MAE,Global_RF_MAPE,Global_MLP_RMSE,Global_MLP_MAE,Global_MLP_MAPE,Global_LGBM_RMSE,Global_LGBM_MAE,Global_LGBM_MAPE,Global_Chronos_RMSE,Global_Chronos_MAE,Global_Chronos_MAPE,Global_Melhor_Modelo,Global_Melhor_RMSE,_Pooled_Melhor_MAPE,_Global_Melhor_MAPE,_Global_Melhor_com_Chronos_MAPE,_Oracle_RMSE,_Oracle_MAPE
799012016,TCA 003/2015 - ECOPESA AMBIENTAL,MLP,832.2861912614484,686.3204738287405,16.695192742834244,apenas_positivos,1,2069.36,1901.3,48.1801,2454.31,2208.87,55.3453,3289.35,2890.6,71.6115,LGBM,2015.91,2015.91,1836.4,46.2883,63,12,1882.2046226976663,1670.2790602775788,41.5071446089907,2225.1974018441706,1983.689684818604,49.422879765450986,2161.3021454298523,1922.4037940064013,47.85202618383777,2453.655722470879,2202.173191140451,55.09598347772583,1382.9598458551047,1189.8397013346355,29.0931076933376,Chronos,1382.9598458551047,46.2883,41.5071446089907,29.0931076933376,1382.9598458551047,29.0931076933376
799022006,CPRH/MGRBA,MLP,1775.0477597908484,1446.5685747038217,20.44112154182077,apenas_positivos,1,2246.96,1944.86,27.9023,3377.66,2881.34,41.1093,4852.8,4047.2,57.3247,LGBM,1876.52,1876.52,1578.47,22.3991,63,12,1999.5500170376904,1684.7674137694266,23.965577613772663,1672.634102327062,1439.1777922887245,20.64355138633695,1645.5074401808988,1384.4660078098168,19.68657219584741,2391.636344374185,2075.8984278502026,29.83405331142336,2330.702068048309,1996.3443603515625,28.513658806000013,MLP,1645.5074401808988,22.3991,19.68657219584741,19.68657219584741,1645.5074401808988,19.68657219584741
799022010,CPRH/ SETUR/PE,ARIMA,805.9828099438598,687.8008333333333,27.86994450376644,apenas_positivos,1,799.59,692.6,28.2254,1192.56,1017.64,41.2372,1715.52,1430.66,57.5451,LGBM,720.79,720.79,606.54,24.4501,63,12,708.2864420869382,597.1124535153684,24.12428774843403,598.2697972691143,516.2340395692868,21.052855617633973,586.5539299646933,493.7387088242568,19.94215816591189,813.7134214172123,702.3480042671118,28.58410578470693,827.1726578959016,705.1095275878906,28.546614093302747,MLP,586.5539299646933,24.4501,19.94215816591189,19.94215816591189,586.5539299646933,19.94215816591189
799022013,CPRH / L. P. DO PAIVA / COMPESA,ARIMA,1488.319143253556,1270.0875,27.870206090529663,apenas_positivos,1,1491.57,1292.89,28.5389,2208.19,1884.89,41.3672,3180.13,2651.84,57.7593,LGBM,1205.89,1205.89,1007.99,21.9805,62,12,1304.9086597507196,1099.841364619414,24.062623215961505,1094.1315905793558,943.3830686225028,20.826939701573984,1096.6523458164995,923.5684838688504,20.20509886636217,1640.157266830284,1418.6381369697074,31.29070924254741,1485.135880411369,1267.1549479166667,27.824742321519864,RF,1094.1315905793558,21.9805,20.826939701573984,20.826939701573984,1094.1315905793558,20.826939701573984
799022014,TCA 001 / 2014 - PETROQUÝMICA SUAPE,SVR,13476.06410264834,11796.965997997298,10.634848102470102,apenas_positivos,1,59989.05,52574.17,42.8095,84325.89,79996.03,68.3365,71027.53,64380.92,53.4002,LGBM,58093.58,58093.58,53535.42,44.8774,63,12,60845.20434582635,54265.00059484771,44.597171847415055,75918.13514346154,69358.48626645046,57.83274212597303,76742.774437427,68605.64001133479,56.4958638798611,78285.55559226968,71750.09710123681,59.93293715573863,43216.491380083055,37220.81119791666,30.027345336508105,Chronos,43216.491380083055,44.8774,44.597171847415055,30.027345336508105,43216.491380083055,30.027345336508105
799022016,TCA 002/2015 - SECID,MLP,5229.145650876096,4400.127062077624,22.340180845440276,apenas_positivos,1,6522.34,5811.9,30.2224,9281.97,7945.07,40.6351,13751.84,11609.79,59.1927,LGBM,6098.14,6098.14,5318.31,27.3967,63,12,5510.526269004112,4651.148522127572,23.61903747280142,4789.712487544689,4266.344778850865,22.22543468305579,4555.805161230692,3907.336206210411,20.017077282056302,7309.53341920434,6550.638533897119,34.164750921874926,6099.314758133321,5274.585123697917,27.048314789308087,MLP,4555.805161230692,27.3967,20.017077282056302,20.017077282056302,4555.805161230692,20.017077282056302
799032013,CPRH / B. ENG. MARANHÒO / COMPESA,ARIMA,3812.082183039552,3241.063603436144,24.93907242566047,apenas_positivos,1,3514.36,2997.94,23.0976,4802.1,4127.63,31.98,8304.41,7511.39,59.8591,Ridge,3514.36,3602.25,3027.75,23.1991,63,12,3268.445609245529,2766.95097169509,21.292101963922693,2652.867739946277,2284.44727957751,17.684481870732082,2457.1486949259984,2101.7759121572453,16.306118163901015,4344.04736545507,3745.240529295943,28.99739817313296,3741.2416884061367,3158.0533854166665,24.223919062069875,MLP,2457.1486949259984,23.0976,16.306118163901015,16.306118163901015,2457.1486949259984,16.306118163901015
799042013,CPRH / B. ENG. PEREIRA / COMPESA,ARIMA,4393.049467816079,3742.692807697873,27.560602543024764,apenas_positivos,1,6426.01,5626.46,41.9428,8825.48,8341.56,65.1007,7611.31,6879.12,52.1796,Ridge,6426.01,6482.29,5948.07,45.545,63,12,6535.053833206482,5814.4168889545,43.71075154520869,8132.09612255062,7401.687843088527,56.40262066117946,8083.992940322197,7163.9681679567,53.78454223752759,8536.936756244051,7782.389138098183,59.35626020147592,4689.495515810247,4081.719645182292,30.3244304890533,Chronos,4689.495515810247,41.9428,43.71075154520869,30.3244304890533,4689.495515810247,30.3244304890533
799042016,TCA  027/2016  -  BARRAGEM SERRO AZUL,ARIMA,24843.47066827688,20658.073147904342,111.893518071321,apenas_positivos,1,34344.2,31050.74,99.0061,50866.87,45635.47,98.0924,60437.19,53298.47,92.5142,LGBM,33284.49,33284.49,29721.2,106.9192,68,12,30146.575616950136,26495.85602405008,107.35192053399564,32961.267955791365,29716.02150596761,95.607033933661,35731.701613825506,31922.509579918453,104.8865770693699,40306.77023850886,36137.92524565894,98.64303542216572,26702.214939306978,22812.023518880207,113.1899891165298,Chronos,26702.214939306978,106.9192,107.35192053399564,113.1899891165298,26702.214939306978,113.1899891165298
799052013,CPRH / FIAT,ARIMA,13735.827230620594,11688.406002215235,25.103228471044524,positivos_e_negativos,1,14985.62,13008.55,28.1678,18062.16,15643.39,33.907,30674.41,27873.39,62.09,Ridge,14985.62,16278.59,14601.26,32.1399,62,12,13968.472565919756,11811.828534650123,25.297663778862194,12504.791692730903,11193.03633086908,24.63926122691994,11179.075617117149,9557.644259003864,20.62788316252698,18251.99578033377,16462.951036820206,36.35456011812949,15154.18956798771,12931.172037760416,27.805572424087927,MLP,11179.075617117149,28.1678,20.62788316252698,20.62788316252698,11179.075617117149,20.62788316252698
799052016,TCA  059/2016  -  CTR CARUARU,LR,82.02671543084996,62.65796092609225,4.325537752575369,apenas_positivos,1,1499.55,1458.56,104.9026,809.67,733.9,53.3414,867.83,825.88,58.973,SVR,809.67,1196.53,1066.16,73.6867,39,9,1164.0618512020342,1109.4745755867575,78.67102148087119,1296.2962232018644,1126.926399813614,77.35710460843535,2140.012720327588,2009.3705049802263,141.6931098884293,1379.743861969821,1285.3859356767173,90.4922480595816,482.4809418776334,437.03245713975696,30.208831106511298,Chronos,482.4809418776334,53.3414,78.67102148087119,30.208831106511298,482.4809418776334,30.208831106511298
799062013,CPRH / RNEST / PETROBRSSS,MLP,509707.8458679881,429521.5094434768,19.56204585865206,positivos_e_negativos,1,746990.73,674560.6,31.3863,1095747.35,945491.63,43.2081,1673704.89,1411986.86,64.1591,LGBM,447791.63,447791.63,392655.09,18.0739,64,12,570443.5527734188,488808.54094634205,22.31838304155925,534638.8852587703,483388.6212795296,22.53504402956722,509611.1481994984,436457.5634095389,19.992979965771266,852287.6050805018,771519.3222664307,35.946441537142455,665808.7768783561,572995.7708333334,26.17037384083449,MLP,509611.1481994984,18.0739,19.992979965771266,19.992979965771266,447791.63,18.0739
799062016,ATERRO SANITSSRIO DE CARUARU - TCA   063/2016,MLP,438.9171892563377,392.32797572105466,26.010490465093657,apenas_positivos,1,367.55,327.27,21.6791,656.55,609.56,41.0461,1011.15,955.07,64.8832,Ridge,367.55,367.57,326.7,21.6516,39,9,322.68297719829707,291.0395481803133,19.368210197528988,301.4055099828143,278.3325090571049,18.774472023077536,215.66412927998115,180.4268294360565,11.830214258268024,461.013939694665,424.94171683674335,28.55839646018272,482.3894831962112,439.95355902777777,29.39713633014604,MLP,215.66412927998115,21.6791,11.830214258268024,11.830214258268024,215.66412927998115,11.830214258268024
799072013,CPRH/CTR PETROLINA,ARIMA,206.78658575932823,165.3716666666667,23.178106760135588,positivos_e_negativos,1,218.86,180.98,25.6584,324.35,260.25,36.4172,466.91,371.64,52.0655,LGBM,195.92,195.92,155.24,21.6351,58,12,191.0197203609604,151.93247851044924,21.24348861541958,164.65545288320044,134.40040589658264,18.972108957652047,160.1261214057706,126.48095504990296,17.699242695260665,232.70894523557664,190.11550413882023,26.78110122571664,226.54091914017764,181.3780644734701,25.41322318899179,MLP,160.1261214057706,21.6351,17.699242695260665,17.699242695260665,160.1261214057706,17.699242695260665
799102013,CPRH/ESTALEIRO PROMAR,LR,4977.137053882782,4313.123709590544,17.660973471653307,apenas_positivos,1,13306.46,12530.07,53.2508,15498.95,14611.86,62.1375,19436.01,17881.56,75.1951,LGBM,13143.61,13143.61,12407.19,52.7981,63,12,11129.21564198707,10018.25963531196,41.62828093049488,14056.883083724166,12997.607027397577,54.774732003018,12230.835752348768,10923.999354350532,45.30052861789749,15251.311858110012,14298.031432005097,60.6554124556136,8470.101878138303,7581.5947265625,31.412758726224155,Chronos,8470.101878138303,52.7981,41.62828093049488,31.412758726224155,8470.101878138303,31.412758726224155
799112013,CPRH / B. BREJÂO / SRHE,MLP,0.0491750070955442,0.0420270247322201,9.33983837961491,apenas_positivos,1,215.97,208.39,47669.731,72.93,62.01,13801.2857,71.71,70.55,16359.4417,LGBM,21.62,21.62,20.52,4669.4436,25,6,147.1541101626816,141.9359355300381,32447.98645847655,76.26818224107869,62.79704949092368,13915.649116384608,102.16763174696784,90.6961183039362,20384.564400027924,111.15437027101066,96.57979045247085,21618.87949343657,0.1197942410316836,0.1133434226115544,25.99967997842873,Chronos,0.1197942410316836,4669.4436,13915.649116384608,25.99967997842873,0.1197942410316836,25.99967997842873
799122013,CONTORNO DO CABO / SUAPE,MLP,8334.73875144023,6019.987526010283,26.54938632185047,apenas_positivos,1,9508.16,7388.93,33.8323,11733.29,9457.38,43.6811,15672.34,13010.91,61.2341,LGBM,9252.31,9252.31,7098.31,32.1963,63,12,8588.011198037822,6263.396772746494,27.69805461017797,8128.511822940311,5875.427076372842,26.24787249473888,7872.072534034642,5580.185861580416,24.603482138535075,10102.096805605892,8111.753941715302,37.67204933661421,8758.94026320139,6491.032470703125,28.90093129698291,MLP,7872.072534034642,32.1963,24.603482138535075,24.603482138535075,7872.072534034642,24.603482138535075
799662005,CPRH / CAMARGO CORREIA,ARIMA,17728.072605156136,8349.71978127224,30.2606088216326,positivos_e_negativos,1,15825.53,8496.87,38.8236,19173.78,11753.56,54.3687,19831.61,13460.49,67.9164,Ridge,15825.53,19007.26,10809.34,46.222,62,12,16004.77923471583,7245.28286430841,28.15710886720296,17041.45840568491,9224.442184788732,39.09175025719703,17693.755688365458,12625.685386266889,66.43379223248854,17483.687254935157,7393.959131264956,24.074296908332027,18228.544740818128,9331.90974934896,36.97193557700204,Ridge,16004.77923471583,38.8236,28.15710886720296,28.15710886720296,15825.53,38.8236
799812005,CPRH/BRAVEL,ARIMA,3737.658751208822,3107.9766741771987,29.81907202402367,apenas_positivos,1,5493.1,4942.42,49.1712,8045.31,7710.42,79.9339,6573.17,6118.89,62.0763,Ridge,5493.1,6310.82,5950.87,61.005,62,12,5622.81035406226,5123.103621920486,51.3097463366027,7006.942760612296,6638.069251243344,68.22961960993598,6320.48940502343,5770.454596340278,57.98963303141617,7466.131205981112,7102.675340537836,73.11499905118845,5207.628725730012,4745.0297444661455,47.52432393553809,Chronos,5207.628725730012,49.1712,51.3097463366027,47.52432393553809,5207.628725730012,47.52432393553809
800000000,RECURSOS VINCULADOS AO RPPS - FUNDO EM CAPITALIZAÇÃO (PLANO PREVIDENCIÁRIO),ARIMA,8396442.200140517,7867100.116531968,23.61866002807928,apenas_positivos,1,14677827.49,13784537.17,41.2406,18240561.99,17236118.4,51.8564,24374375.73,23382153.77,70.9932,Ridge,14677827.49,14914610.48,14191849.7,42.8142,54,12,13349702.212737435,12431008.840634912,37.107682432036526,14381768.871717714,13733956.86812896,41.4982677433569,14276899.613950253,13392537.876481578,40.11911328877129,17499794.071132198,16730251.048715958,50.56683912446843,14891391.605526429,14097479.166666666,42.35907082449144,Ridge,13349702.212737435,41.2406,37.107682432036526,37.107682432036526,13349702.212737435,37.107682432036526
801000000,RECURSOS VINCULADOS AO RPPS - FUNDO EM REPARTIÇÃO (PLANO FINANCEIRO),MLP,58465572.473126896,33740718.1326601,10.729136885295684,apenas_positivos,1,245080568.14,229580260.36,91.8258,238406370.68,222984180.12,88.7743,344434609.98,313807943.96,125.9569,LGBM,106867718.21,106867718.21,102731516.76,39.7761,70,12,202110136.6138482,191894243.37389013,76.54219458365472,211093535.5953573,197145291.51969543,78.78305834613215,369218385.0909312,339543497.1852007,137.42269961121397,156700637.54712865,143280160.57137606,55.55738451762652,59665582.92418712,26124932.0,7.430455471282897,Chronos,59665582.92418712,39.7761,55.55738451762652,7.430455471282897,59665582.92418712,7.430455471282897
803000000,RECURSOS VINCULADOS AO SISTEMA DE PROTEÇÃO SOCIAL DOS MILITARES (SPSM),SVR,9243874.243699774,5622994.726189115,12.458659588304029,apenas_positivos,0,10337864.46,8815117.83,21.9132,10253602.55,5836685.0,12.5185,10334830.64,6633695.11,15.5697,LGBM,8580053.53,8580053.53,5962617.94,13.9863,70,12,18453804.913097806,18000586.70403294,47.436705950043184,20131630.83302424,18967464.29208381,49.51332947047057,34834811.1004331,32856374.785462704,89.19312370923885,8709560.960827202,4025564.472667277,8.01506535745703,9984350.762917336,3858850.0,6.8712471610731285,LGBM,8709560.960827202,13.9863,8.01506535745703,8.01506535745703,8580053.53,13.9863
