timestamp,Codigo,Nome,Grupo_Sinal,N_Total,N_Treino,N_Holdout,N_Lags,Modelo,Parametros,RMSE,MAE,MAPE,Selecionado,Ruido_Branco,LB_Pvalor,Lags_Sig_PACF,Metodo_Lags
20260527_095838,631004542,CONVÊNIO 836305/2016-AQUISIÇÃO DE EQUIP E MAT PERM - 836305/2016,apenas_positivos,46,37,9,1,ARIMA,"(1,0,0)",6094.063819723808,3788.927381962202,50.2091776454231,True,False,0.002941127157349146,[1],pacf
20260527_095838,631004542,CONVÊNIO 836305/2016-AQUISIÇÃO DE EQUIP E MAT PERM - 836305/2016,apenas_positivos,46,37,9,1,LR,Ridge(alpha=0.01),6097.401321006613,3793.112556971222,50.28434940624982,False,False,0.002941127157349146,[1],pacf
20260527_095838,631004542,CONVÊNIO 836305/2016-AQUISIÇÃO DE EQUIP E MAT PERM - 836305/2016,apenas_positivos,46,37,9,1,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",6595.105423840428,4477.046757527189,66.84716483989176,False,False,0.002941127157349146,[1],pacf
20260527_095838,631004542,CONVÊNIO 836305/2016-AQUISIÇÃO DE EQUIP E MAT PERM - 836305/2016,apenas_positivos,46,37,9,1,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.001, 'learning_rate_init': 0.001}",6111.5055952645625,3810.3139323098417,50.671203990143376,False,False,0.002941127157349146,[1],pacf
20260527_095838,631004669,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMA -,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9999999880158713,[],nenhum
20260527_095838,631004822,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMA - 052576/2019,apenas_positivos,52,42,10,0,N/A,N/A,,,,False,True,0.9999999999995303,[],nenhum
20260527_095838,631004830,CONVÊNIO 886372/2019 - CONVÊNIO MS/HEMOPE - 886372,apenas_positivos,15,12,3,0,N/A,N/A,,,,False,True,0.9509512566977836,[],nenhum
20260527_095838,631005233,CONVÊNIO AQUISIÇÃO DE EQUIPAMENTO E MAT. PERMANENT -,apenas_positivos,11,8,3,0,N/A,N/A,,,,False,True,0.9955269367239417,[],nenhum
20260527_095838,636005295,CONVÊNIO CISAM/PREFEITURA DO RECIFE - CEO TIPO III -,apenas_positivos,23,19,4,0,N/A,N/A,,,,False,True,0.8546331798104025,[],nenhum
20260527_095838,660002527,CONVÊNIO BLOCO DE FINANCIAMENTO  DA PROTEÇÃO SOCIA - BLOCO DE FINANCIAMENTO - PSEMC,apenas_positivos,81,69,12,0,N/A,N/A,,,,False,True,0.34890401099732893,[6],nenhum
20260527_095838,660003439,CONVÊNIO GEPE/FEAS/IGD-SUAS - BLOCO DE FINANCIAMEN -,apenas_positivos,80,68,12,0,N/A,N/A,,,,False,True,0.5424304945648308,[8],nenhum
20260527_095838,660003577,"CONVÊNIO CONVÊNIO GEPE/FEAS/IGD-PBF - PROGRAMA BOL - PORTARIA Nº 256, DE 19/03/2010",positivos_e_negativos,79,67,12,0,N/A,N/A,,,,False,True,0.993582481926747,[],nenhum
20260527_095838,660003786,CONVÊNIO BLOCO DE FINANCIAMENTO PSB/FNAS (FERNANDO -,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.728948386266278,[],nenhum
20260527_095838,660003929,CONVÊNIO CAPACITA SUAS 2012 - BLOCO DE FINANCIAMEN -,apenas_positivos,79,67,12,2,ARIMA,"(0,1,1)",42171.00071472592,13595.756486690267,2637.729442308246,False,False,3.1417724965245476e-21,"[1, 2]",pacf
20260527_095838,660003929,CONVÊNIO CAPACITA SUAS 2012 - BLOCO DE FINANCIAMEN -,apenas_positivos,79,67,12,2,LR,Ridge(alpha=100.0),41875.915019936576,14521.10301278324,3803.1638167677856,True,False,3.1417724965245476e-21,"[1, 2]",pacf
20260527_095838,660003929,CONVÊNIO CAPACITA SUAS 2012 - BLOCO DE FINANCIAMEN -,apenas_positivos,79,67,12,2,SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",42265.09511888359,13301.53122650453,2263.052869394009,False,False,3.1417724965245476e-21,"[1, 2]",pacf
20260527_095838,660003929,CONVÊNIO CAPACITA SUAS 2012 - BLOCO DE FINANCIAMEN -,apenas_positivos,79,67,12,2,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.001, 'learning_rate_init': 0.001}",42014.35775058014,14218.138522964233,3176.055473000813,False,False,3.1417724965245476e-21,"[1, 2]",pacf
20260527_095838,660004127,CONVÊNIO CONTRATO Nº 0328822-77/2010/MDS/CAIXA/SED - CONTRATO Nº 0328822-77/2010,positivos_e_negativos,79,67,12,6,ARIMA,"(2,1,3)",4166.88707401758,2235.3777490730286,17.08138629256982,False,False,6.45013557473227e-15,"[1, 3, 6]",pacf
20260527_095838,660004127,CONVÊNIO CONTRATO Nº 0328822-77/2010/MDS/CAIXA/SED - CONTRATO Nº 0328822-77/2010,positivos_e_negativos,79,67,12,6,LR,Ridge(alpha=100.0),4430.911333065114,2713.3449996402283,25.27035534266072,False,False,6.45013557473227e-15,"[1, 3, 6]",pacf
20260527_095838,660004127,CONVÊNIO CONTRATO Nº 0328822-77/2010/MDS/CAIXA/SED - CONTRATO Nº 0328822-77/2010,positivos_e_negativos,79,67,12,6,SVR,"{'C': 100, 'epsilon': 0.1, 'kernel': 'rbf'}",4120.488568406384,2391.0696892192504,26.287328590007697,True,False,6.45013557473227e-15,"[1, 3, 6]",pacf
20260527_095838,660004127,CONVÊNIO CONTRATO Nº 0328822-77/2010/MDS/CAIXA/SED - CONTRATO Nº 0328822-77/2010,positivos_e_negativos,79,67,12,6,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.01, 'learning_rate_init': 0.001}",4277.275826291927,2425.914751614098,20.33647599069492,False,False,6.45013557473227e-15,"[1, 3, 6]",pacf
20260527_095838,660004249,CONVÊNIO PROGRAMA DE ERRADICAÇÃO DO TRABALHO INFAN -,positivos_e_negativos,81,69,12,7,ARIMA,"(1,0,1)",52.20752589033504,48.80984512267199,1316.7957704017062,False,False,2.0645513504705787e-05,"[1, 7]",pacf
20260527_095838,660004249,CONVÊNIO PROGRAMA DE ERRADICAÇÃO DO TRABALHO INFAN -,positivos_e_negativos,81,69,12,7,LR,Ridge(alpha=100.0),19.075993446255676,11.670093540331747,293.5481027083599,False,False,2.0645513504705787e-05,"[1, 7]",pacf
20260527_095838,660004249,CONVÊNIO PROGRAMA DE ERRADICAÇÃO DO TRABALHO INFAN -,positivos_e_negativos,81,69,12,7,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'rbf'}",3.5566270142549095,3.3705812071844345,89.811300365667,True,False,2.0645513504705787e-05,"[1, 7]",pacf
20260527_095838,660004249,CONVÊNIO PROGRAMA DE ERRADICAÇÃO DO TRABALHO INFAN -,positivos_e_negativos,81,69,12,7,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",35.40132299021686,29.65548830435308,823.1193883947283,False,False,2.0645513504705787e-05,"[1, 7]",pacf
20260527_095838,660004519,CONVÊNIO PROGRAMA PRIMEIRA INFÂNCIA DO SUAS - PROG -,apenas_positivos,81,69,12,0,N/A,N/A,,,,False,True,0.9999972753407932,[],nenhum
20260527_095838,660004647,CONVÊNIO SIGTV-PCF4 -SISTEMA DE GESTÃO DE TRANSFER -,positivos_e_negativos,81,69,12,8,ARIMA,"(2,1,3)",24.289913750366917,21.205489453307802,26.396227717773186,False,False,1.996163201849699e-57,"[1, 3, 8]",pacf
20260527_095838,660004647,CONVÊNIO SIGTV-PCF4 -SISTEMA DE GESTÃO DE TRANSFER -,positivos_e_negativos,81,69,12,8,LR,Ridge(alpha=100.0),30.381233807828835,26.608452708738312,33.14789438952936,False,False,1.996163201849699e-57,"[1, 3, 8]",pacf
20260527_095838,660004647,CONVÊNIO SIGTV-PCF4 -SISTEMA DE GESTÃO DE TRANSFER -,positivos_e_negativos,81,69,12,8,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",15.411954301498804,12.726623208098445,15.741116527512197,True,False,1.996163201849699e-57,"[1, 3, 8]",pacf
20260527_095838,660004647,CONVÊNIO SIGTV-PCF4 -SISTEMA DE GESTÃO DE TRANSFER -,positivos_e_negativos,81,69,12,8,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.001, 'learning_rate_init': 0.01}",30.520585892652555,26.422142611616295,32.75291805718902,False,False,1.996163201849699e-57,"[1, 3, 8]",pacf
20260527_095838,660004678,CONVÊNIO ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTE -,apenas_positivos,73,61,12,5,ARIMA,"(1,2,3)",2027.0207561871766,712.4473933160899,15.734519562336391,True,False,1.7935465959942607e-53,"[1, 2, 5]",pacf
20260527_095838,660004678,CONVÊNIO ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTE -,apenas_positivos,73,61,12,5,LR,Ridge(alpha=100.0),2064.251304444761,745.632703628662,18.791598250697085,False,False,1.7935465959942607e-53,"[1, 2, 5]",pacf
20260527_095838,660004678,CONVÊNIO ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTE -,apenas_positivos,73,61,12,5,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'linear'}",2051.921851455566,725.4214648628554,16.43733715094178,False,False,1.7935465959942607e-53,"[1, 2, 5]",pacf
20260527_095838,660004678,CONVÊNIO ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE PROTE -,apenas_positivos,73,61,12,5,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001}",2151.006908781769,916.261849502819,39.16798289114612,False,False,1.7935465959942607e-53,"[1, 2, 5]",pacf
20260527_095838,660004711,CONVÊNIO PROGRAMA DE PROMOÇÃO DO ACESSO AO MUNDO D -,apenas_positivos,81,69,12,0,N/A,N/A,,,,False,True,0.2970213665131571,[],nenhum
20260527_095838,660005202,CONVÊNIO ACOLHIMENTO EMERGENCIAL PARA AJUDA HUMANI -,apenas_positivos,32,26,6,0,N/A,N/A,,,,False,True,0.9991397022284786,[],nenhum
20260527_095838,660005291,CONVÊNIO PROGRAMA DE FORTALECIMENTO EMERGENCIAL DO -,positivos_e_negativos,25,20,5,0,N/A,N/A,,,,False,True,0.9999974535947961,[],nenhum
20260527_095838,660005358,CONVÊNIO EQUIPAGEM DAS CASAS DE ACOLHIMENTO -,apenas_positivos,21,17,4,0,N/A,N/A,,,,False,True,0.9852445240059591,[],nenhum
20260527_095838,660005444,CONVÊNIO SIGTV -EMENDA PARLAMENTAR - AQUISIÇÃO DE  -,apenas_positivos,18,15,3,0,N/A,N/A,,,,False,True,0.999990133597904,[],nenhum
20260527_095838,665004515,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEI -,apenas_positivos,75,63,12,4,ARIMA,"(0,1,3)",414.55624241313905,208.03106725818085,32.176915859362424,False,False,2.985047169199351e-60,"[1, 3, 4]",pacf
20260527_095838,665004515,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEI -,apenas_positivos,75,63,12,4,LR,Ridge(alpha=10.0),417.130179131765,212.7331037985841,33.77725938767476,False,False,2.985047169199351e-60,"[1, 3, 4]",pacf
20260527_095838,665004515,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEI -,apenas_positivos,75,63,12,4,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",416.3434439185699,211.40584828666496,33.30682378441564,False,False,2.985047169199351e-60,"[1, 3, 4]",pacf
20260527_095838,665004515,CONVÊNIO CONVÊNIO DE COOPERAÇÃO TÉCNICA E FINANCEI -,apenas_positivos,75,63,12,4,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.001, 'learning_rate_init': 0.01}",403.17344517416615,192.2300085557586,27.232411881841784,True,False,2.985047169199351e-60,"[1, 3, 4]",pacf
20260527_095838,669430101,OUTROS RECURSOS VINCULADOS À ASSISTÊNCIA SOCIAL - FEDIPE,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.7956968146707599,[],nenhum
20260527_095838,700001519,CONVÊNIO DANCING DAYS - C.R.218.771-36/2007,apenas_positivos,81,69,12,2,ARIMA,"(1,0,1)",7508.825434276201,7394.491962676887,2161.1382447386077,True,False,0.016646289154455235,[2],pacf
20260527_095838,700001519,CONVÊNIO DANCING DAYS - C.R.218.771-36/2007,apenas_positivos,81,69,12,2,LR,Ridge(alpha=0.01),13486.406819345648,13374.555323949782,3857.505263773541,False,False,0.016646289154455235,[2],pacf
20260527_095838,700001519,CONVÊNIO DANCING DAYS - C.R.218.771-36/2007,apenas_positivos,81,69,12,2,SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'rbf'}",22479.10189573399,17504.038638133996,2446.272813217388,False,False,0.016646289154455235,[2],pacf
20260527_095838,700001519,CONVÊNIO DANCING DAYS - C.R.218.771-36/2007,apenas_positivos,81,69,12,2,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",15076.2621830277,14760.65601111937,3725.9769756225282,False,False,0.016646289154455235,[2],pacf
20260527_095838,700001870,CONVÊNIO PINTANDO A LIBERDADE III - MET 048/2002,apenas_positivos,76,64,12,3,ARIMA,"(0,1,3)",5.998953051118822,5.062868406339896,22.301203403370504,True,False,2.386012700558968e-85,"[1, 2, 3]",pacf
20260527_095838,700001870,CONVÊNIO PINTANDO A LIBERDADE III - MET 048/2002,apenas_positivos,76,64,12,3,LR,Ridge(alpha=10.0),7.00221211557911,5.979784759203334,26.389439291269497,False,False,2.386012700558968e-85,"[1, 2, 3]",pacf
20260527_095838,700001870,CONVÊNIO PINTANDO A LIBERDADE III - MET 048/2002,apenas_positivos,76,64,12,3,SVR,"{'C': 100, 'epsilon': 0.1, 'kernel': 'linear'}",6.49677457811997,5.510774394986133,24.27894059437141,False,False,2.386012700558968e-85,"[1, 2, 3]",pacf
20260527_095838,700001870,CONVÊNIO PINTANDO A LIBERDADE III - MET 048/2002,apenas_positivos,76,64,12,3,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.01, 'learning_rate_init': 0.01}",6.796526084719457,5.831008086679048,25.784224400568164,False,False,2.386012700558968e-85,"[1, 2, 3]",pacf
20260527_095838,700002114,CONVÊNIO FACEPE/FINEP/PAPPE - 3004025900,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",730.8728680789575,629.9839099048651,49.060677123009846,False,False,7.021746278264139e-18,"[1, 2]",pacf
20260527_095838,700002114,CONVÊNIO FACEPE/FINEP/PAPPE - 3004025900,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),710.0722836717791,483.9475770152578,33.14884845230839,False,False,7.021746278264139e-18,"[1, 2]",pacf
20260527_095838,700002114,CONVÊNIO FACEPE/FINEP/PAPPE - 3004025900,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",804.5622987156926,608.5983616388507,40.13474063927464,False,False,7.021746278264139e-18,"[1, 2]",pacf
20260527_095838,700002114,CONVÊNIO FACEPE/FINEP/PAPPE - 3004025900,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",708.6869004162988,583.3621243686533,44.9935468386565,True,False,7.021746278264139e-18,"[1, 2]",pacf
20260527_095838,700002512,CONVÊNIO PASSARINHO OLINDA - C.R.0218.760-07/2007,positivos_e_negativos,82,70,12,0,N/A,N/A,,,,False,True,0.232727333889839,[1],nenhum
20260527_095838,700002513,CONVÊNIO CANAL JORDÃO - C.R.0222.639-96/2007,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.9999846174101302,[],nenhum
20260527_095838,700002520,CONVÊNIO RECUPERAÇÃO AMBIENTAL CAMARAGIBE - CR.0222.634-44/2007,positivos_e_negativos,82,70,12,0,N/A,N/A,,,,False,True,0.9798284639529371,[],nenhum
20260527_095838,700003013,CONVÊNIO IPA / MDA MATAS SÃO FRANCISCO - MDA Nº 035/2007,apenas_positivos,80,68,12,3,ARIMA,"(0,1,2)",313.83206770785523,264.98092613198406,13.356767772377909,False,False,3.724029518332786e-45,"[1, 3]",pacf
20260527_095838,700003013,CONVÊNIO IPA / MDA MATAS SÃO FRANCISCO - MDA Nº 035/2007,apenas_positivos,80,68,12,3,LR,Ridge(alpha=10.0),466.7583659740704,413.7658680646726,21.096893029658396,False,False,3.724029518332786e-45,"[1, 3]",pacf
20260527_095838,700003013,CONVÊNIO IPA / MDA MATAS SÃO FRANCISCO - MDA Nº 035/2007,apenas_positivos,80,68,12,3,SVR,"{'C': 1, 'epsilon': 0.01, 'kernel': 'linear'}",379.43370355042833,324.74930023738494,16.422511627460835,False,False,3.724029518332786e-45,"[1, 3]",pacf
20260527_095838,700003013,CONVÊNIO IPA / MDA MATAS SÃO FRANCISCO - MDA Nº 035/2007,apenas_positivos,80,68,12,3,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.001, 'learning_rate_init': 0.001}",274.21880014297955,223.2565756157321,11.168626684374985,True,False,3.724029518332786e-45,"[1, 3]",pacf
20260527_095838,700003024,CONVÊNIO FINEP - SUBVENÇÂO - 0107071700/2007-FINEP-SUBV.,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",666.9105691132179,574.8328752235396,49.057434666921225,False,False,7.876479242388291e-18,"[1, 2]",pacf
20260527_095838,700003024,CONVÊNIO FINEP - SUBVENÇÂO - 0107071700/2007-FINEP-SUBV.,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),648.3457691793953,442.2740834045501,33.181115888284275,False,False,7.876479242388291e-18,"[1, 2]",pacf
20260527_095838,700003024,CONVÊNIO FINEP - SUBVENÇÂO - 0107071700/2007-FINEP-SUBV.,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",734.1534000079957,555.331096660191,40.133446870627196,False,False,7.876479242388291e-18,"[1, 2]",pacf
20260527_095838,700003024,CONVÊNIO FINEP - SUBVENÇÂO - 0107071700/2007-FINEP-SUBV.,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",645.5070490454169,529.3866324767382,44.71638962226211,True,False,7.876479242388291e-18,"[1, 2]",pacf
20260527_095838,700003040,CONVÊNIO PAC - CABO DE SANTO AGOSTINHO. - CTR 0222.637-78/2007-MC-CAIXA,apenas_positivos,74,62,12,0,N/A,N/A,,,,False,True,0.7961927330891926,[],nenhum
20260527_095838,700003041,CONVÊNIO PAC - PAULISTA. - CTR 0223.918-99/2007/MC-CAIXA,apenas_positivos,74,62,12,0,N/A,N/A,,,,False,True,0.9999945253619943,[],nenhum
20260527_095838,700003042,CONVÊNIO PAC - OLINDA - 0218.598-27/2007/MC-CAIXA,apenas_positivos,74,62,12,0,N/A,N/A,,,,False,True,0.9999966927569446,[],nenhum
20260527_095838,700003065,"CONVÊNIO VILA DO GARRANCHO, NO MUNICIPIO DE SALGUE - CR 0233.404-90/07 MIN. CIDADES",positivos_e_negativos,73,61,12,9,ARIMA,"(0,2,2)",209.62992966332163,127.72322835218093,102.2454180814344,False,False,4.872323290717662e-35,"[1, 2, 6, 7, 8, 9]",pacf
20260527_095838,700003065,"CONVÊNIO VILA DO GARRANCHO, NO MUNICIPIO DE SALGUE - CR 0233.404-90/07 MIN. CIDADES",positivos_e_negativos,73,61,12,9,LR,Ridge(alpha=1.0),196.37536313606333,86.12947445211671,41.094478548056436,False,False,4.872323290717662e-35,"[1, 2, 6, 7, 8, 9]",pacf
20260527_095838,700003065,"CONVÊNIO VILA DO GARRANCHO, NO MUNICIPIO DE SALGUE - CR 0233.404-90/07 MIN. CIDADES",positivos_e_negativos,73,61,12,9,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'linear'}",192.55887311639637,87.21936357536674,53.194944948270226,True,False,4.872323290717662e-35,"[1, 2, 6, 7, 8, 9]",pacf
20260527_095838,700003065,"CONVÊNIO VILA DO GARRANCHO, NO MUNICIPIO DE SALGUE - CR 0233.404-90/07 MIN. CIDADES",positivos_e_negativos,73,61,12,9,MLP,"{'hidden_layer_sizes': (100, 50), 'alpha': 0.001, 'learning_rate_init': 0.01}",205.8685662071107,83.49070582488567,53.31966605019568,False,False,4.872323290717662e-35,"[1, 2, 6, 7, 8, 9]",pacf
20260527_095838,700003068,CONVÊNIO COMUNIDADE MUTIRÃO - CTRN.0233.406-18/2007/MC/CAIXA,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.8314138879168305,[],nenhum
20260527_095838,700003069,CONVÊNIO REASSENTAMENTO DE FAMILIAS EM SANTA CRUZ  - CTRN.0233.405-04/2007/MC/CAIXA,positivos_e_negativos,81,69,12,0,N/A,N/A,,,,False,True,0.06589283632609601,"[2, 3]",nenhum
20260527_095838,700003070,CONVÊNIO ASSENTAMENTO NA FAVELA CAIXA D'AGUA GOIAN - CTRN.0233.397-05/2007/MC/CAIXA,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.9980751965202578,[],nenhum
20260527_095838,700003082,CONVÊNIO URBANIZAÇÃO NA BACIA DO BEBERIBE. - CTR 0222.635-50/07CAIXA,positivos_e_negativos,82,70,12,0,N/A,N/A,,,,False,True,0.9950899421083299,[],nenhum
20260527_095838,700003113,CONVÊNIO IPA/MCT/ITAPIREMA - 01.0116.00/2007,apenas_positivos,57,46,11,2,ARIMA,"(0,1,1)",8.943588368293913,7.797769563048475,27.251177244046488,False,False,5.20596092304925e-31,"[1, 2]",pacf
20260527_095838,700003113,CONVÊNIO IPA/MCT/ITAPIREMA - 01.0116.00/2007,apenas_positivos,57,46,11,2,LR,Ridge(alpha=10.0),10.829264137124463,9.483160804583186,33.02115647017415,False,False,5.20596092304925e-31,"[1, 2]",pacf
20260527_095838,700003113,CONVÊNIO IPA/MCT/ITAPIREMA - 01.0116.00/2007,apenas_positivos,57,46,11,2,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'linear'}",7.357865583321805,6.3793452758954885,22.418576056624058,False,False,5.20596092304925e-31,"[1, 2]",pacf
20260527_095838,700003113,CONVÊNIO IPA/MCT/ITAPIREMA - 01.0116.00/2007,apenas_positivos,57,46,11,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",6.663842980215462,5.720736217247595,20.153755069476567,True,False,5.20596092304925e-31,"[1, 2]",pacf
20260527_095838,700003243,CONVÊNIO CAPACITAÇÃO DO SERVIDOR PENITENCIÁRIO: CA - MJ Nº 060/2007,apenas_positivos,74,62,12,0,N/A,N/A,,,,False,True,0.635619890934582,[],nenhum
20260527_095838,700003266,CONVÊNIO INCLUSÃO DIGITAL DA POPULAÇÃO CARCERÁRIA  - MJ Nº 032/2007,apenas_positivos,74,62,12,3,ARIMA,"(2,1,0)",12.79085437838171,10.882733227336642,23.661080488570004,False,False,4.269413711432822e-46,"[1, 2, 3]",pacf
20260527_095838,700003266,CONVÊNIO INCLUSÃO DIGITAL DA POPULAÇÃO CARCERÁRIA  - MJ Nº 032/2007,apenas_positivos,74,62,12,3,LR,Ridge(alpha=10.0),15.068492518418058,12.934537163040494,28.1603183020033,False,False,4.269413711432822e-46,"[1, 2, 3]",pacf
20260527_095838,700003266,CONVÊNIO INCLUSÃO DIGITAL DA POPULAÇÃO CARCERÁRIA  - MJ Nº 032/2007,apenas_positivos,74,62,12,3,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",16.12308807350986,13.875996554653396,30.252517703160265,False,False,4.269413711432822e-46,"[1, 2, 3]",pacf
20260527_095838,700003266,CONVÊNIO INCLUSÃO DIGITAL DA POPULAÇÃO CARCERÁRIA  - MJ Nº 032/2007,apenas_positivos,74,62,12,3,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'learning_rate_init': 0.01}",6.3070343573671686,4.894206852571691,10.64880295524913,True,False,4.269413711432822e-46,"[1, 2, 3]",pacf
20260527_095838,700003268,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM ELETRICIDADE  - MJ Nº 048/2007,apenas_positivos,74,62,12,3,ARIMA,"(2,1,0)",0.8776926541240879,0.7472811480948365,23.682667034273937,False,False,4.521957647154145e-46,"[1, 2, 3]",pacf
20260527_095838,700003268,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM ELETRICIDADE  - MJ Nº 048/2007,apenas_positivos,74,62,12,3,LR,Ridge(alpha=10.0),1.0339822439392228,0.888127743610489,28.181857860363884,False,False,4.521957647154145e-46,"[1, 2, 3]",pacf
20260527_095838,700003268,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM ELETRICIDADE  - MJ Nº 048/2007,apenas_positivos,74,62,12,3,SVR,"{'C': 1, 'epsilon': 0.01, 'kernel': 'linear'}",1.1091847852199184,0.9550235930872545,30.344366847048004,False,False,4.521957647154145e-46,"[1, 2, 3]",pacf
20260527_095838,700003268,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM ELETRICIDADE  - MJ Nº 048/2007,apenas_positivos,74,62,12,3,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'learning_rate_init': 0.01}",0.43336927869056585,0.33608373081341697,10.66714201274616,True,False,4.521957647154145e-46,"[1, 2, 3]",pacf
20260527_095838,700003270,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM CORTE E COSTU - MJ Nº 055/2007,apenas_positivos,76,64,12,10,ARIMA,"(2,1,0)",9.75575012037806,8.319215255727272,23.658379591474045,False,False,1.231123866848454e-75,"[1, 2, 3, 10]",pacf
20260527_095838,700003270,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM CORTE E COSTU - MJ Nº 055/2007,apenas_positivos,76,64,12,10,LR,Ridge(alpha=100.0),11.584995273847106,10.02605439369479,28.565720294059798,False,False,1.231123866848454e-75,"[1, 2, 3, 10]",pacf
20260527_095838,700003270,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM CORTE E COSTU - MJ Nº 055/2007,apenas_positivos,76,64,12,10,SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",11.988151128123915,10.245357960801545,29.047212685891584,False,False,1.231123866848454e-75,"[1, 2, 3, 10]",pacf
20260527_095838,700003270,CONVÊNIO CAPACITAÇÃO PROFISSIONAL EM CORTE E COSTU - MJ Nº 055/2007,apenas_positivos,76,64,12,10,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.01}",9.64097449610275,8.074253362603356,22.803001028881972,True,False,1.231123866848454e-75,"[1, 2, 3, 10]",pacf
20260527_095838,700003271,CONVÊNIO CAPACITAÇÃO EM METODOLOGIA PENITENCIÁRIA. - MJ Nº 061/2007,apenas_positivos,75,63,12,0,N/A,N/A,,,,False,True,0.6624497841419361,[],nenhum
20260527_095838,700003272,CONVÊNIO CURSO DE CAPACITAÇÃO EM IDENTIFICAÇÃO E A - MJ Nº 062/2007,apenas_positivos,73,61,12,0,N/A,N/A,,,,False,True,0.6382965930871738,[],nenhum
20260527_095838,700003279,CONVÊNIO PROGRAMA MAIS CULTURA DE PERNAMBUCO-PONTO - 00425/2007,apenas_positivos,77,65,12,0,N/A,N/A,,,,False,True,0.15417323689634554,[9],nenhum
20260527_095838,700003281,CONVÊNIO CNPQ/FACEPE-PRONEX 2008 - PROG.APOIO A NÚCL EXCELÊCIAS,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",57.42568575794099,51.56115745981679,58.61949335673658,False,False,7.873934643973072e-18,"[1, 2]",pacf
